property_id,property_url,purpose,type,added_on,furnishing,price,location,bed_bath_size,permit_number,agent_name,primary_image_url,breadcrumbs,amenities,description
Bayut - emerald 75 k rent 518,https://www.bayut.com/property/details-11392548.html,For Rent,Apartment,19-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '75,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '2', 'size': '646 sqft'}",,Fazal Hussain,https://images.bayut.com/thumbnails/769857773-800x600.jpeg,,,
Bayut - 102962-CMRCMz,https://www.bayut.com/property/details-11407660.html,For Rent,Apartment,21-Apr-25,Furnished,"{'currency': 'AED', 'amount': '68,000'}",Dubai Marina,"{'bedrooms': '4', 'bathrooms': '5', 'size': '624 sqft'}",,Hamza Tahir,https://images.bayut.com/thumbnails/770107013-800x600.jpeg,,,
Bayut - TWAR-4B-5311PR,https://www.bayut.com/property/details-11632764.html,For Rent,Villa,13-May-25,,"{'currency': 'AED', 'amount': '350,000'}",,"{'bedrooms': '4', 'bathrooms': '5', 'size': '15,000 sqft'}",,,,,,
Bayut - 101070-Gk1xZt,https://www.bayut.com/property/details-11415145.html,For Rent,Apartment,22-Apr-25,Furnished,"{'currency': 'AED', 'amount': '100,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,128 sqft'}",,Fahad Ali,https://images.bayut.com/thumbnails/770244436-800x600.jpeg,,,
Bayut - AS-DMN-62K,https://www.bayut.com/property/details-11622137.html,For Rent,Apartment,12-May-25,Furnished,"{'currency': 'AED', 'amount': '62,000'}",Dubai Sports City,"{'bedrooms': '2', 'bathrooms': '2', 'size': '824 sqft'}",,,https://images.bayut.com/thumbnails/777738805-800x600.jpeg,,,
Bayut - DHREB-DAMAC-210,https://www.bayut.com/property/details-11477376.html,For Rent,Apartment,28-Apr-25,,"{'currency': 'AED', 'amount': '210,000'}",Business Bay,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,517 sqft'}",,Prakash Kumar,https://images.bayut.com/thumbnails/771255690-800x600.jpeg,,,
Bayut - DHREB-DAMAC-230,https://www.bayut.com/property/details-11477587.html,For Rent,Apartment,28-Apr-25,,"{'currency': 'AED', 'amount': '230,000'}",Business Bay,"{'bedrooms': '2', 'bathrooms': '2', 'size': '1,744 sqft'}",,Prakash Kumar,https://images.bayut.com/thumbnails/771255649-800x600.jpeg,,,
Bayut - 100037-7Z84jz,https://www.bayut.com/property/details-11444015.html,For Rent,Apartment,24-Apr-25,Furnished,"{'currency': 'AED', 'amount': '90,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '2', 'size': '999 sqft'}",,Faisal Abdullah,https://images.bayut.com/thumbnails/770703797-800x600.jpeg,,,
Bayut - Zannat-Symbolic-1BHK @ 70,https://www.bayut.com/property/details-11455383.html,For Rent,Apartment,25-Apr-25,Furnished,"{'currency': 'AED', 'amount': '69,999'}",Liwan,"{'bedrooms': '1', 'bathrooms': '2', 'size': '716 sqft'}",,Zannatul Ferdous,https://images.bayut.com/thumbnails/774721865-800x600.jpeg,,,
Bayut - 100587-SBR mzNOYr,https://www.bayut.com/property/details-10228870.html,For Rent,Apartment,19-May-25,Unfurnished,"{'currency': 'AED', 'amount': '32,000'}",Deira,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '205 sqft'}",,,https://images.bayut.com/thumbnails/748778353-800x600.jpeg,,,
Bayut - B-AR-132552,https://www.bayut.com/property/details-11368350.html,For Rent,Apartment,16-Apr-25,Furnished,"{'currency': 'AED', 'amount': '57,999'}",Arjan,"{'bedrooms': '1', 'bathrooms': '2', 'size': '354 sqft'}",,Mohammad Usama,https://images.bayut.com/thumbnails/769427610-800x600.jpeg,,,
Bayut - ZK-002,https://www.bayut.com/property/details-11431769.html,For Rent,Apartment,23-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '80,000'}",Business Bay,"{'bedrooms': '1', 'bathrooms': '1', 'size': '470 sqft'}",,Saniya Salim Faki,https://images.bayut.com/thumbnails/771083732-800x600.jpeg,,,
Bayut - 102341715-TATB,https://www.bayut.com/property/details-11432710.html,For Rent,Apartment,23-Apr-25,Furnished,"{'currency': 'AED', 'amount': '158,000'}",Dubai Harbour,"{'bedrooms': '1', 'bathrooms': '1', 'size': '905 sqft'}",,Emin Rzazade,https://images.bayut.com/thumbnails/770526373-800x600.jpeg,,,
Bayut - 3 bed BA06,https://www.bayut.com/property/details-11198595.html,For Rent,Apartment,25-Mar-25,Unfurnished,"{'currency': 'AED', 'amount': '135,000'}",Arjan,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,500 sqft'}",,Lisa Lomugdang,https://images.bayut.com/thumbnails/766611514-800x600.jpeg,,,
Bayut - WW-4BHK-S2-JBR,https://www.bayut.com/property/details-11430230.html,For Rent,Penthouse,23-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '440,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '3', 'size': '6,307 sqft'}",,,https://images.bayut.com/thumbnails/773924626-400x300.jpeg,,,
Bayut - 3259-Ap-R-1004,https://www.bayut.com/property/details-6740007.html,For Rent,Apartment,23-May-25,Furnished,"{'currency': 'AED', 'amount': '139,999'}",Dubai Marina,"{'bedrooms': '2', 'bathrooms': '2', 'size': '713 sqft'}",,Amir farooq,https://images.bayut.com/thumbnails/647908020-800x600.jpeg,,,
Bayut - 100035-Zm0g5u,https://www.bayut.com/property/details-11188398.html,For Rent,Apartment,24-Mar-25,,"{'currency': 'AED', 'amount': '240,000'}",Jumeirah Beach Residence (JBR),"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,636 sqft'}",,Hajul Akbar Kaviladath Hassan Koya,https://images.bayut.com/thumbnails/766258625-800x600.jpeg,,,
Bayut - ans-110,https://www.bayut.com/property/details-11422932.html,For Rent,Villa,22-Apr-25,,"{'currency': 'AED', 'amount': '110,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '2', 'size': '7,000 sqft'}",,Niaz Ahmad,https://images.bayut.com/thumbnails/775972732-400x300.jpeg,,,
Bayut - L-168264,https://www.bayut.com/property/details-11107767.html,For Rent,Apartment,13-Mar-25,Furnished,"{'currency': 'AED', 'amount': '350,000'}",Mohammed Bin Rashid City,"{'bedrooms': '3', 'bathrooms': '4', 'size': '1,923 sqft'}",,Nathan Pettle,https://images.bayut.com/thumbnails/764899985-800x600.jpeg,,,
Bayut - 100035-gY9z4e,https://www.bayut.com/property/details-11203547.html,For Rent,Apartment,25-Mar-25,,"{'currency': 'AED', 'amount': '170,000'}",Jumeirah Beach Residence (JBR),"{'bedrooms': '2', 'bathrooms': '2', 'size': '1,610 sqft'}",,Hajul Akbar Kaviladath Hassan Koya,https://images.bayut.com/thumbnails/766530570-800x600.jpeg,,,
Bayut - AR050425-D,https://www.bayut.com/property/details-11354730.html,For Rent,Villa,15-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '275,000'}",,"{'bedrooms': '3', 'bathrooms': '4', 'size': '4,359 sqft'}",,,,,,
Bayut - DD-OBFR-110K,https://www.bayut.com/property/details-10918465.html,For Rent,Apartment,02-Jun-25,Furnished,"{'currency': 'AED', 'amount': '90,000'}",Downtown Dubai,"{'bedrooms': '2', 'bathrooms': '2', 'size': '819 sqft'}",,Muhammad Sohail Khan,https://images.bayut.com/thumbnails/761471170-800x600.jpeg,,,
Bayut - B-AR-128747,https://www.bayut.com/property/details-11006873.html,For Rent,Apartment,24-Jun-25,,"{'currency': 'AED', 'amount': '165,000'}",Bur Dubai,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,500 sqft'}",,Nadeem Yelukar,https://images.bayut.com/thumbnails/763083122-800x600.jpeg,,,
Bayut - LXF-R-75421,https://www.bayut.com/property/details-11136268.html,For Rent,Apartment,17-Mar-25,,"{'currency': 'AED', 'amount': '270,000'}",Downtown Dubai,"{'bedrooms': '2', 'bathrooms': '3', 'size': '879 sqft'}",,Adam Mohamed,https://images.bayut.com/thumbnails/765380852-800x600.jpeg,,,
Bayut - 0575-AFTAB,https://www.bayut.com/property/details-11045249.html,For Rent,Apartment,09-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '79,999'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '3', 'size': '765 sqft'}",,Aftab Ahmad,https://images.bayut.com/thumbnails/771744408-800x600.jpeg,,,
Bayut - 104542-2KguIf,https://www.bayut.com/property/details-11061788.html,For Rent,Apartment,28-Jun-25,Furnished,"{'currency': 'AED', 'amount': '120,000'}",Arjan,"{'bedrooms': '5', 'bathrooms': '4', 'size': '1,092 sqft'}",,JAQUILIN TRESA KURIAN,https://images.bayut.com/thumbnails/764108873-800x600.jpeg,,,
Bayut - 101578-KZVsvj,https://www.bayut.com/property/details-10968788.html,For Rent,Apartment,28-May-25,,"{'currency': 'AED', 'amount': '79,888'}",Arjan,"{'bedrooms': '1', 'bathrooms': '2', 'size': '706 sqft'}",,Khuram Jamil,https://images.bayut.com/thumbnails/770893141-800x600.jpeg,,,
Bayut - KH-R-19,https://www.bayut.com/property/details-11013843.html,For Rent,Apartment,09-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '89,999'}",Dubai Marina,"{'bedrooms': '2', 'bathrooms': '3', 'size': '695 sqft'}",,Hashim Tariq Malik,https://images.bayut.com/thumbnails/767909486-800x600.jpeg,,,
Bayut - 6346529,https://www.bayut.com/property/details-8059949.html,For Rent,Townhouse,12-Apr-25,,"{'currency': 'AED', 'amount': '155,000'}",Umm Suqeim,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,502 sqft'}",,Suneer Kollatt Ameer,https://images.bayut.com/thumbnails/753569011-400x300.jpeg,,,
Bayut - UQP-19123,https://www.bayut.com/property/details-11004656.html,For Rent,Townhouse,28-Feb-25,Unfurnished,"{'currency': 'AED', 'amount': '210,000'}",,"{'bedrooms': '3', 'bathrooms': '4', 'size': '2,745 sqft'}",,Mohamed Khalaf,,,,
Bayut - 104542-qycDlg,https://www.bayut.com/property/details-11137282.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '70,000'}",Arjan,"{'bedrooms': '1', 'bathrooms': '2', 'size': '830 sqft'}",,Omar Salah,https://images.bayut.com/thumbnails/765397094-800x600.jpeg,,,
Bayut - 102164-6KWyR6,https://www.bayut.com/property/details-11031963.html,For Rent,Apartment,10-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '109,999'}",DAMAC Hills,"{'bedrooms': '5', 'bathrooms': '4', 'size': '1,158 sqft'}",,Abdul Muqtadir Malik,https://images.bayut.com/thumbnails/763498284-800x600.jpeg,,,
Bayut - 104542-5fnlAw,https://www.bayut.com/property/details-11138767.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '69,999'}",Arjan,"{'bedrooms': '1', 'bathrooms': '2', 'size': '830 sqft'}",,Omar Salah,https://images.bayut.com/thumbnails/765419703-800x600.jpeg,,,
Bayut - 4BR Banyan Tree,https://www.bayut.com/property/details-11132989.html,For Rent,Apartment,18-Jun-25,,"{'currency': 'AED', 'amount': '1,500,000'}",Bluewaters Island,"{'bedrooms': '2', 'bathrooms': '3', 'size': '2,400 sqft'}",,Caren Bonus,https://images.bayut.com/thumbnails/776973721-800x600.jpeg,,,
Bayut - AMR-R-065,https://www.bayut.com/property/details-11089553.html,For Rent,Apartment,11-Mar-25,,"{'currency': 'AED', 'amount': '68,000'}",Liwan,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,410 sqft'}",,Aamir Shaikh,https://images.bayut.com/thumbnails/764616167-800x600.jpeg,,,
Bayut - 103917-I4Bzj9,https://www.bayut.com/property/details-11412926.html,For Rent,Apartment,21-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '120,000'}",Jumeirah,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,280 sqft'}",,,https://images.bayut.com/thumbnails/770206094-800x600.jpeg,,,
Bayut - 1502-Ap-R-0053,https://www.bayut.com/property/details-6566108.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '31,000'}",Al Lisaili,"{'bedrooms': '2', 'bathrooms': '3', 'size': '302 sqft'}",,,https://images.bayut.com/thumbnails/305816115-800x600.jpeg,,,
Bayut - 9119-KKBVvG,https://www.bayut.com/property/details-10527085.html,For Rent,Apartment,24-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '180,000'}",Downtown Dubai,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,275 sqft'}",,Inga Tian,https://images.bayut.com/thumbnails/781137595-800x600.jpeg,,,
Bayut - 100587-VGQuOE 1AWH,https://www.bayut.com/property/details-11323599.html,For Rent,Apartment,11-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '58,000'}",Bur Dubai,"{'bedrooms': '1', 'bathrooms': '2', 'size': '700 sqft'}",,,https://images.bayut.com/thumbnails/768577895-800x600.jpeg,,,
Bayut - trinity-12317938,https://www.bayut.com/property/details-10633339.html,For Rent,Townhouse,15-Jan-25,Unfurnished,"{'currency': 'AED', 'amount': '200,000'}",,"{'bedrooms': '3', 'bathrooms': '5', 'size': '2,561 sqft'}",,Reksha Devadasan,,,,
Bayut - 102714-0dHe4e,https://www.bayut.com/property/details-10527368.html,For Rent,Apartment,10-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '140,000'}",Dubai Marina,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,346 sqft'}",,Usman Mir,https://images.bayut.com/thumbnails/754437945-800x600.jpeg,,,
Bayut - ALI-GRE-RENT,https://www.bayut.com/property/details-10853979.html,For Rent,Apartment,14-Jun-25,,"{'currency': 'AED', 'amount': '31,000'}",International City,"{'bedrooms': '2', 'bathrooms': '3', 'size': '484 sqft'}",,Ali Ahmed Muhammad Sadiq,https://images.bayut.com/thumbnails/760186799-800x600.jpeg,,,
Bayut - ENRE-MH-PR1-R-1374,https://www.bayut.com/property/details-8939885.html,For Rent,Townhouse,22-May-25,Unfurnished,"{'currency': 'AED', 'amount': '230,000'}",,"{'bedrooms': '3', 'bathrooms': '4', 'size': '2,955 sqft'}",,Muhammad Hanif,,,,
Bayut - 101070-WNHYaY,https://www.bayut.com/property/details-11301248.html,For Rent,Apartment,09-Apr-25,Furnished,"{'currency': 'AED', 'amount': '58,000'}",Meydan City,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '331 sqft'}",,Muhammad Asif Riaz,https://images.bayut.com/thumbnails/768197537-800x600.jpeg,,,
Bayut - B-AR-101771,https://www.bayut.com/property/details-11846067.html,For Rent,Apartment,04-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '190,000'}",Downtown Dubai,"{'bedrooms': '2', 'bathrooms': '2', 'size': '1,784 sqft'}",,Fabio Lins,https://images.bayut.com/thumbnails/778079574-800x600.jpeg,,,
Bayut - 103917-0v1N2a,https://www.bayut.com/property/details-8462518.html,For Rent,Apartment,21-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '92,000'}",Al Satwa,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,236 sqft'}",,,https://images.bayut.com/thumbnails/770209447-800x600.jpeg,,,
Bayut - 103917-Glh50Z,https://www.bayut.com/property/details-9323779.html,For Rent,Villa,31-Mar-25,Unfurnished,"{'currency': 'AED', 'amount': '180,000'}",Dubai Hills Estate,"{'bedrooms': '2', 'bathrooms': '3', 'size': '2,700 sqft'}",,,https://images.bayut.com/thumbnails/775845583-400x300.jpeg,,,
Bayut - FLM-R-VIL104,https://www.bayut.com/property/details-10825461.html,For Rent,Villa,07-Feb-25,,"{'currency': 'AED', 'amount': '650,000'}",,"{'bedrooms': '6', 'bathrooms': '7', 'size': '6,458 sqft'}",,,,,,
Bayut - LXF-R-72581,https://www.bayut.com/property/details-10688723.html,For Rent,Apartment,22-Jan-25,,"{'currency': 'AED', 'amount': '170,000'}",Downtown Dubai,"{'bedrooms': '2', 'bathrooms': '2', 'size': '1,332 sqft'}",,Adam Mohamed,https://images.bayut.com/thumbnails/757228029-800x600.jpeg,,,
Bayut - 10741-rOVsUP,https://www.bayut.com/property/details-9233272.html,For Rent,Apartment,29-May-25,Furnished,"{'currency': 'AED', 'amount': '60,000'}",Downtown Dubai,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '456 sqft'}",,,https://images.bayut.com/thumbnails/736277537-800x600.jpeg,,,
Bayut - 1502-Sa05-RR-001,https://www.bayut.com/property/details-9505325.html,For Rent,Apartment,28-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '62,000'}",Al Warqaa,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,130 sqft'}",,,https://images.bayut.com/thumbnails/735140397-800x600.jpeg,,,
Bayut - SR040425-D,https://www.bayut.com/property/details-11319965.html,For Rent,Villa,11-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '275,000'}",Dubai Hills Estate,"{'bedrooms': '2', 'bathrooms': '3', 'size': '3,040 sqft'}",,,https://images.bayut.com/thumbnails/780242099-400x300.jpeg,,,
Bayut - chhetri525252,https://www.bayut.com/property/details-10868325.html,For Rent,Apartment,12-Feb-25,Furnished,"{'currency': 'AED', 'amount': '100,000'}",Jumeirah Village Circle (JVC),"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,152 sqft'}",,Muhammad Hamza Muhammad Saleem,https://images.bayut.com/thumbnails/760439266-800x600.jpeg,,,
Bayut - AH-3BHK-AWR,https://www.bayut.com/property/details-11036301.html,For Rent,Villa,14-Jun-25,,"{'currency': 'AED', 'amount': '160,000'}",,"{'bedrooms': '5', 'bathrooms': '4', 'size': '13,847 sqft'}",,Niaz Ahmad,,,,
Bayut - Std Al Waleed Garden,https://www.bayut.com/property/details-9455279.html,For Rent,Apartment,31-May-25,Unfurnished,"{'currency': 'AED', 'amount': '60,000'}",Al Jaddaf,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '447 sqft'}",,,https://images.bayut.com/thumbnails/733418986-800x600.jpeg,,,
Bayut - B-AR-42802,https://www.bayut.com/property/details-5492496.html,For Rent,Apartment,28-Jun-25,,"{'currency': 'AED', 'amount': '250,000'}",Al Wasl,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,710 sqft'}",,Andrea Fonte,https://images.bayut.com/thumbnails/781915566-800x600.jpeg,,,
Bayut - 104563-Unbfsd,https://www.bayut.com/property/details-10764764.html,For Rent,Apartment,07-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '95,000'}",Bur Dubai,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,450 sqft'}",,Rajeet Khan,https://images.bayut.com/thumbnails/758655015-800x600.jpeg,,,
Bayut - 103917-vHHSEJ,https://www.bayut.com/property/details-9405463.html,For Rent,Apartment,30-Mar-25,Furnished,"{'currency': 'AED', 'amount': '145,000'}",Al Satwa,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,365 sqft'}",,,https://images.bayut.com/thumbnails/732458127-800x600.jpeg,,,
Bayut - 103917-ohitNp,https://www.bayut.com/property/details-9672535.html,For Rent,Apartment,31-Mar-25,Unfurnished,"{'currency': 'AED', 'amount': '99,999'}",Al Satwa,"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,236 sqft'}",,,https://images.bayut.com/thumbnails/738281650-800x600.jpeg,,,
Bayut - ELY-R-24396,https://www.bayut.com/property/details-11367466.html,For Rent,Apartment,16-Apr-25,Unfurnished,"{'currency': 'AED', 'amount': '145,000'}",Palm Jumeirah,"{'bedrooms': '1', 'bathrooms': '1', 'size': '1,283 sqft'}",,Lilian Zaranyika,https://images.bayut.com/thumbnails/769395391-800x600.jpeg,,,
Bayut - 101578-x15bqT,https://www.bayut.com/property/details-11101200.html,For Rent,Apartment,13-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '73,000'}",Arjan,"{'bedrooms': '1', 'bathrooms': '1', 'size': '561 sqft'}",,Fizza Inam,https://images.bayut.com/thumbnails/764789165-800x600.jpeg,,,
Bayut - Ahad L17 - S,https://www.bayut.com/property/details-11641487.html,For Rent,Apartment,14-May-25,Furnished,"{'currency': 'AED', 'amount': '92,000'}",Business Bay,"{'bedrooms': '2', 'bathrooms': '3', 'size': '418 sqft'}",,Ekaterina Mazitova,https://images.bayut.com/thumbnails/774139019-800x600.jpeg,,,
Bayut - UAMB1bhk55kdf,https://www.bayut.com/property/details-11871812.html,For Rent,Apartment,10-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '55,000'}",International City,"{'bedrooms': '1', 'bathrooms': '2', 'size': '810 sqft'}",,Usman Ali Muhammad Nazir,https://images.bayut.com/thumbnails/778507403-800x600.jpeg,,,
Bayut - bevrent,https://www.bayut.com/property/details-11625050.html,For Rent,Apartment,12-May-25,,"{'currency': 'AED', 'amount': '52,999'}",Arjan,"{'bedrooms': ""{'@type': 'QuantitativeValue', 'name': 'Bedroom(s)', 'value': '0'}"", 'bathrooms': '1', 'size': '406 sqft'}",,Tahimoor Maqbool,https://images.bayut.com/thumbnails/778663418-800x600.jpeg,,,
Bayut - MM-NR,https://www.bayut.com/property/details-11863850.html,For Rent,Apartment,09-Jun-25,Unfurnished,"{'currency': 'AED', 'amount': '50,000'}",Al Warqaa,"{'bedrooms': '2', 'bathrooms': '2', 'size': '699 sqft'}",,Maha Kawas,https://images.bayut.com/thumbnails/778363140-800x600.jpeg,,,
Bayut - EANDT-R-3028,https://www.bayut.com/property/details-11647032.html,For Rent,Apartment,14-May-25,Furnished,"{'currency': 'AED', 'amount': '390,000'}",Jumeirah Beach Residence (JBR),"{'bedrooms': '2', 'bathrooms': '3', 'size': '1,390 sqft'}",,Rehan Khan,https://images.bayut.com/thumbnails/774225253-800x600.jpeg,,,
Bayut - VI9803L,https://www.bayut.com/property/details-10836241.html,For Rent,Villa,08-Feb-25,Unfurnished,"{'currency': 'AED', 'amount': '470,000'}",,"{'bedrooms': '4', 'bathrooms': '4', 'size': '10,028 sqft'}",,Carrie,,,,
